M N colnnz rac rar ratio
128 4 5120 0.018623417895287275 0.008004977516829968 2.326479725412432
128 8 1 2.3480525240302087e-05 3.1589620746672155e-05 0.7432987381710073
128 8 2 2.6527570746839047e-05 3.1742954067885874e-05 0.8356994969688977
128 8 4 3.501615840941668e-05 3.140704557299614e-05 1.114914114669979
128 8 10 0.00012476491648703814 3.210971672087908e-05 3.885581351326927
128 8 20 0.00026106233336031434 3.3844370767474174e-05 7.713611671315395
128 8 40 0.0005383056234568357 3.937321230769157e-05 13.671874655542837
128 8 80 0.001024813750758767 4.972135853022337e-05 20.61113736737159
128 8 160 0.0017771949153393507 7.635972071439027e-05 23.273983963176438
128 8 320 0.002729345392435789 0.00018924475833773612 14.422303774273399
128 8 640 0.004824427906423807 0.0005150602106004953 9.366726078100912
128 8 1280 0.009461175408214331 0.0016886895410716534 5.60267306577277
128 8 2560 0.01858919916674495 0.004287477526813746 4.335696000851013
128 8 5120 0.03673842083662748 0.01035259583964944 3.5487158395503946
128 16 1 2.5684316642582417e-05 3.116867486387491e-05 0.8240426246786331
128 16 2 3.2482129149138925e-05 3.100986257195473e-05 1.047477365427466
128 16 4 7.065355405211449e-05 3.0915841832757e-05 2.28535112950582
128 16 10 0.0002559483777731657 3.192306254059076e-05 8.017663638873076
128 16 20 0.0005306739993393421 3.4867433458566664e-05 15.219760868546507
128 16 40 0.001068693958222866 4.022656660526991e-05 26.56686981788948
128 16 80 0.002071650829166174 5.1540654338896276e-05 40.19449996781973
128 16 160 0.0035297537595033648 0.00011579891685396432 30.481751085416352
128 16 320 0.00540164751932025 0.0003033172506839037 17.80857339020745
128 16 640 0.009629585407674312 0.0009074006229639053 10.612275508716902
128 16 1280 0.018668773770332336 0.0023133733309805395 8.069935587274815
128 16 2560 0.03691065423190594 0.005423059556633234 6.806241725071698
128 16 5120 0.07345419190824032 0.012515168748795985 5.8692130631723956
128 32 1 2.9783462546765805e-05 3.097795844078064e-05 0.9614404578565658
128 32 2 4.6058749966323376e-05 3.0510233156383036e-05 1.5096164532812637
128 32 4 0.00016615159157663584 3.060059994459152e-05 5.429684119837074
128 32 10 0.0005199660416692495 3.2798016630113126e-05 15.853581865430503
128 32 20 0.0010661862920969725 3.5494504496455194e-05 30.038066659120474
128 32 40 0.0021305378898978235 4.093909580260515e-05 52.04164498821802
128 32 80 0.004092669989913702 6.46388167515397e-05 63.31597940050805
128 32 160 0.007036200854927301 0.00018308293744921685 38.43176733429344
128 32 320 0.01077224124222994 0.0005359934587031603 20.097710274848218
128 32 640 0.019166301693767308 0.0012909580003470182 14.846572613993079
128 32 1280 0.037317470833659175 0.0029132066667079924 12.809757460780835
128 32 2560 0.0737663459032774 0.006538282092660666 11.282221363021547
128 32 5120 0.14576781261712313 0.016185077913105486 9.006308984097696
128 64 1 3.860229142010212e-05 3.0490703880786896e-05 1.2660347747638119
128 64 2 9.699645824730396e-05 3.0564449913799766e-05 3.173505772911369
128 64 4 0.00034580545872449873 3.150279149413109e-05 10.976978303301205
128 64 10 0.0010181529168039561 3.3472649939358233e-05 30.41745779460319
128 64 20 0.0020741545967757702 3.643626235425472e-05 56.925558846009565
128 64 40 0.004209704995155335 4.722417090088129e-05 89.14301542722848
128 64 80 0.008136326223611831 0.00010467219166457653 77.73149768072881
128 64 160 0.014013102501630783 0.0003427852913737297 40.88011607928845
128 64 320 0.021489275246858598 0.0008154301661998034 26.353299322989628
128 64 640 0.03849980439990759 0.0016763349156826734 22.96665424058704
128 64 1280 0.07432268746197224 0.003526712916791439 21.074209672158435
128 64 2560 0.1473141958937049 0.008336530812084676 17.67092321906344
128 64 5120 0.292733708396554 0.02256358340382576 12.973724215583578
128 128 1 6.064173337072134e-05 3.071574606001377e-05 1.9742881469405584
128 128 2 0.0002356672529131174 3.111249599605799e-05 7.574681663051941
128 128 4 0.0007046222500503063 3.233615439385176e-05 21.7905395140085
128 128 10 0.0020023683458566667 3.43885749578476e-05 58.22772093089362
128 128 20 0.004083397928625345 4.061632473021746e-05 100.53587949545336
128 128 40 0.008286536652594805 7.297425419092178e-05 113.55424929612607
128 128 80 0.01611534833908081 0.00018249516654759645 88.30561731550175
128 128 160 0.028042658418416976 0.000563084539026022 49.80186184284671
128 128 320 0.042894046008586886 0.0011371385008096696 37.721039238443964
128 128 640 0.07622352074831724 0.002078450005501509 36.67325196495418
128 128 1280 0.14829193744808436 0.00447112500667572 33.16658273402634
128 128 2560 0.29695587418973446 0.01178865959867835 25.189960886055847
128 128 5120 0.5828237906098366 0.03480904996395111 16.743455831555863
1 1 10240 0.0002923257891088724 0.0005701304171234369 0.5127349468281079
1 1 20480 0.0001800062097609043 0.00026608658209443094 0.6764948775095403
1 1 40960 0.00032970395870506763 0.0006571858339011669 0.5016906051487581
1 2 10240 0.00016657032072544097 0.00022376308403909207 0.7444048308537822
1 2 20480 0.00032488004118204117 0.0004662082511931658 0.6968560516691337
1 2 40960 0.0006361900009214878 0.0008197627905756236 0.7760659647344642
2 1 10240 0.00016774650439620018 0.00017243002932518722 0.9728381132490888
2 1 20480 0.0003248140439391136 0.00037318304181098937 0.8703880068152352
2 1 40960 0.0006285856254398823 0.0010169172920286656 0.6181285640112444
2 2 10240 0.0003182482495903969 0.0002703470401465893 1.1771841460436716
2 2 20480 0.0006206046268343925 0.000635456332936883 0.9766282821766046
2 2 40960 0.0012105410005897284 0.0012456598337739705 0.9718070437594165
1 4 10240 0.000982694124802947 0.0014042593333870171 0.6997953308472789
1 4 20480 0.0018588958494365215 0.0019953691959381102 0.9316049647456712
1 4 40960 0.0036492212302982807 0.0033801583386957644 1.0796006768447226
1 8 10240 0.0016389570944011212 0.001604887917637825 1.0212283838571365
1 8 20480 0.0033053450100123884 0.002871251665055752 1.1511861012532343
1 8 40960 0.007360662911087275 0.004663426242768764 1.5783809002020603
1 16 10240 0.0032939054258167744 0.002260334566235542 1.4572645461519378
1 16 20480 0.0071749529056251045 0.0038768154382705687 1.850733680741279
1 16 40960 0.01426058916375041 0.0060723662562668325 2.3484402227934007
1 32 10240 0.006934034172445536 0.0035735566727817056 1.9403733611556209
1 32 20480 0.01405817959457636 0.005637111235409975 2.493862371611324
1 32 40960 0.025420245714485645 0.010485194157809019 2.4243943728551276
2 4 10240 0.001617834586650133 0.0014583445824682712 1.1093637306979414
2 4 20480 0.0031502554193139076 0.002918463330715895 1.0794226489531238
2 4 40960 0.0068501529097557065 0.0051477220840752125 1.3307153723288727
2 8 10240 0.0031358045898377896 0.0022342337481677534 1.403525746761902
2 8 20480 0.006670476663857699 0.003693232499063015 1.8061350498648596
2 8 40960 0.012735264170914888 0.006264132466167211 2.0330451566435537
2 16 10240 0.006637249998748302 0.0029520250111818316 2.2483718713789305
2 16 20480 0.013157974593341351 0.004655626267194748 2.8262523317340293
2 16 40960 0.023532445915043353 0.009272875003516675 2.53777236360016
2 32 10240 0.01301875790581107 0.004942119996994734 2.63424560992604
2 32 20480 0.02309884559363127 0.007176781240850687 3.2185522755174976
2 32 40960 0.050428896024823186 0.016239864584058523 3.105253480643275
4 1 10240 0.0011526147928088903 0.0009529707916080952 1.2094964535732569
4 1 20480 0.001656266674399376 0.002084012497216463 0.7947489166267424
4 1 40960 0.003544648326933384 0.005351110827177763 0.6624135513939396
4 2 10240 0.0014973054267466068 0.0012983231246471406 1.1532610013039286
4 2 20480 0.0034577770717442034 0.00311532873660326 1.1099236594576294
4 2 40960 0.006552894599735737 0.0066384333372116085 0.9871146198009724
4 4 10240 0.0031638891622424127 0.0019182408414781093 1.6493701384256125
4 4 20480 0.005985595397651196 0.0043373916670680045 1.37999882350891
4 4 40960 0.012731755003333092 0.008350975438952446 1.5245829779293634
4 8 10240 0.00570569584146142 0.0032053258270025252 1.7800673470993515
4 8 20480 0.004966649580746889 0.00553884832188487 0.8966935529039254
4 8 40960 0.023664983361959456 0.011244369167834521 2.1046074714137957
4 16 10240 0.013592407889664173 0.004008927084505558 3.390535074134579
4 16 20480 0.02459705825895071 0.0074840416759252544 3.2866009202052937
4 16 40960 0.050325746089220046 0.01342908751219511 3.7475179191079553
4 32 10240 0.024459254182875156 0.0065094675123691555 3.7574892472230927
4 32 20480 0.048635562509298326 0.012949572503566742 3.755765875352447
4 32 40960 0.0966436168178916 0.02688292507082224 3.594981445035723
8 1 10240 0.0017992612533271313 0.0015579563770443201 1.1548855153060211
8 1 20480 0.0033402800001204012 0.003359759170562029 0.994202212285838
8 1 40960 0.007362787928432226 0.009915247913450003 0.7425722475828997
8 2 10240 0.0031191445514559745 0.00205510251224041 1.51775618631091
8 2 20480 0.006811165008693934 0.0050566641613841055 1.3469680388720116
8 2 40960 0.012455834187567233 0.012193967904895544 1.0214750674033313
8 4 10240 0.007079242896288633 0.003025113753974438 2.340157584814066
8 4 20480 0.012071669604629277 0.007230080831795931 1.669645179005656
8 4 40960 0.024210770800709724 0.014916899986565113 1.6230430466460943
8 8 10240 0.012668266259133816 0.003795848321169615 3.3374005458759592
8 8 20480 0.025888354144990446 0.009574928730726242 2.703764683063793
8 8 40960 0.04884514585137367 0.020430853962898253 2.3907540007909027
8 16 10240 0.02154702916741371 0.006136044152081013 3.511550541908361
8 16 20480 0.04687185008078813 0.012564582489430905 3.730474141915648
8 16 40960 0.0948845500126481 0.027127820998430252 3.4976841677825354
8 32 10240 0.04498799182474613 0.011118832491338253 4.0461075261087425
8 32 20480 0.09654352497309446 0.02369013335555792 4.075263044074189
8 32 40960 0.1980792935937643 0.044123345799744126 4.4892174426834375
16 1 10240 0.003730208333581686 0.002692983318120241 1.3851583515138335
16 1 20480 0.007507234998047352 0.006577070001512766 1.1414254366033267
16 1 40960 0.013466712478548288 0.016356887482106685 0.823305319748635
16 2 10240 0.006679852493107319 0.003440546654164791 1.9415090578764103
16 2 20480 0.01319671083241701 0.010068296659737826 1.3107193081814346
16 2 40960 0.0248476542532444 0.022990304045379162 1.0807884142897428
16 4 10240 0.011861899588257074 0.005196236651390791 2.2827866365713336
16 4 20480 0.02326639574021101 0.013436085432767869 1.73163499567136
16 4 40960 0.052679083310067654 0.025605821050703526 2.0573088910429718
16 8 10240 0.022451004199683666 0.00808230834081769 2.7777960519398213
16 8 20480 0.0435174124315381 0.016917035430669785 2.5724018023065134
16 8 40960 0.09403181243687868 0.03480744995176792 2.701485244313414
16 16 10240 0.046799545735120775 0.009708944577723741 4.820250580325479
16 16 20480 0.09508420005440713 0.017770779319107533 5.350592584995443
16 16 40960 0.19396029226481915 0.05082375425845385 3.8163314594682163
16 32 10240 0.08939020428806543 0.013960104249417783 6.403261944966745
16 32 20480 0.1761369165033102 0.041328653879463675 4.261859508345447
16 32 40960 0.401897918432951 0.08208384998142719 4.896187478095714
32 1 10240 0.00249227000400424 0.0011586013752967119 2.151102231659256
32 1 20480 0.004923303760588169 0.003353548739105463 1.4680877314165495
32 1 40960 0.009617052096873522 0.011648170836269855 0.8256276656698859
32 2 10240 0.004783766679465771 0.0017470652908086776 2.738172811647739
32 2 20480 0.0094910604134202 0.005668244175612926 1.6744268805946243
32 2 40960 0.018662694152444603 0.014000406265258789 1.3330108997447463
32 4 10240 0.009375523757189513 0.0029252870939671994 3.2049926916659204
32 4 20480 0.018640252500772475 0.008133950401097536 2.2916604579070574
32 4 40960 0.03640244584530592 0.01820831833407283 1.9992206406665693
32 8 10240 0.018554856646806003 0.004515070002526045 4.109539084980991
32 8 20480 0.03682436682283878 0.010257060006260872 3.5901483271387047
32 8 40960 0.07226459160447121 0.023040916584432126 3.136359238993889
32 16 10240 0.03692418355494738 0.005567814148962498 6.631719839612068
32 16 20480 0.07318708319216967 0.012505932468920946 5.852189220919765
32 16 40960 0.143782558478415 0.029525320790708066 4.869805124138225
32 32 10240 0.07383512929081917 0.006770655419677496 10.905167183110928
32 32 20480 0.1459092665463686 0.015523677915334702 9.399142866925597
32 32 40960 0.28670303896069527 0.040565958432853225 7.067577102492482
1 1 81920 0.001429564207792282 0.002844880409538746 0.5025041485044582
1 1 81920 0.0023147558234632016 0.005378110390156507 0.43040318170111797
1 1 163840 0.003969700001180172 0.007698279172182083 0.5156606966820297
1 1 327680 0.0077819287776947025 0.005789591260254383 1.3441240370659222
1 1 655360 0.014601155817508697 0.028998037427663804 0.5035222074573694
1 2 81920 0.00410075081512332 0.007173801250755787 0.5716287184135872
1 2 163840 0.007211048733443022 0.011619842499494553 0.620580591669525
1 2 327680 0.006712834611535073 0.01685762457549572 0.3982076229940999
1 2 655360 0.030161912366747857 0.0412108501419425 0.7318925055625207
1 4 81920 0.00686486667022109 0.01179859708994627 0.581837536945026
1 4 163840 0.018747258372604846 0.023836141638457774 0.7865055786695608
1 4 327680 0.028295325115323067 0.0346620999276638 0.8163188374152884
1 4 655360 0.05480618756264448 0.047741154208779335 1.1479862284637836
1 8 81920 0.016371234990656375 0.01712373774498701 0.9560549942111248
1 8 163840 0.031596016883850095 0.030138733237981795 1.0483525181486986
1 8 327680 0.05766689591109753 0.03938495442271232 1.4641859247104387
1 8 655360 0.03356797080487013 0.02024587504565716 1.6580153107321793
1 16 81920 0.009959778729826212 0.007247912082821131 1.3741583253241576
1 16 163840 0.019877437502145767 0.03772410668432712 0.5269160557857308
1 16 327680 0.1257319500669837 0.05920193754136562 2.1237809992136185
1 16 655360 0.2111348733305931 0.11065426245331764 1.9080591081583127
1 32 81920 0.060485358163714406 0.0303849458694458 1.9906357057076967
1 32 163840 0.11867040432989598 0.04930748343467713 2.4067422643281176
1 32 327680 0.24246570654213428 0.09371296670287847 2.587322918832392
1 32 655360 0.44604020938277245 0.169579166918993 2.630277158961651
2 1 81920 0.004080455433577299 0.007693349998444319 0.5303873389878808
2 1 163840 0.008463850840926171 0.011754319183528423 0.7200630431056139
2 1 327680 0.016102992072701452 0.020962379314005374 0.7681853205443492
2 1 655360 0.026597408391535283 0.049357129260897636 0.5388767294577369
2 2 81920 0.006921545006334782 0.009196540415287018 0.7526248669368529
2 2 163840 0.01521742582321167 0.015874373745173215 0.9586158211651469
2 2 327680 0.02660661656409502 0.03351562917232513 0.793856992130254
2 2 655360 0.04518755823373795 0.05588818732649088 0.8085350481982646
2 4 81920 0.01573079125955701 0.014991489555686712 1.0493147596257277
2 4 163840 0.030973129346966742 0.024494604021310807 1.2644878569998308
2 4 327680 0.05399269573390484 0.04831645842641592 1.1174804092094954
2 4 655360 0.10079368762671947 0.08122184164822102 1.24096776903023
2 8 81920 0.02810965832322836 0.021342799998819828 1.3170557904671698
2 8 163840 0.05603209175169468 0.03400227911770344 1.6478922356272676
2 8 327680 0.11276537925004959 0.0604596083983779 1.8651357863091127
2 8 655360 0.16112996079027653 0.10784873738884926 1.494036598771866
2 16 81920 0.05835398342460394 0.03759868759661913 1.552021816576681
2 16 163840 0.03833136260509491 0.012990852110087872 2.9506426738034532
2 16 327680 0.07490655407309532 0.02164957094937563 3.459955592110966
2 16 655360 0.12762024588882923 0.04368559997528791 2.921334397628086
2 32 81920 0.03824109584093094 0.010489959176629782 3.6454952013661748
2 32 163840 0.07609547916799783 0.1244351040571928 0.6115274282490484
2 32 327680 0.4035906232893467 0.16474442481994628 2.4497983693860474
2 32 655360 0.7241803370416164 0.27337379194796085 2.6490481471591494
4 1 81920 0.007521180398762226 0.010649049188941717 0.7062771769870722
4 1 163840 0.016686846651136875 0.017688752505928277 0.9433591569300538
4 1 327680 0.02849464602768421 0.03525220844894648 0.8083081112195052
4 1 655360 0.0523245707154274 0.0870398623868823 0.601156404439734
4 2 81920 0.014578605443239212 0.012701456267386675 1.1477900751170134
4 2 163840 0.02839804608374834 0.022786108218133448 1.2462876859835523
4 2 327680 0.05572662483900785 0.05645833741873503 0.9870397781234633
4 2 655360 0.09444925412535668 0.1098301624879241 0.8599573376370215
4 4 81920 0.026651591621339323 0.019021303746849298 1.4011443156599563
4 4 163840 0.05203722920268774 0.036328541859984395 1.4324062166669655
4 4 327680 0.10085556246340274 0.06579718347638845 1.5328249194677932
4 4 655360 0.18216733261942863 0.12271285839378834 1.484500768736472
4 8 81920 0.053336150012910366 0.026998170651495457 1.9755468139451893
4 8 163840 0.10111568737775087 0.057374799996614455 1.7623710650619688
4 8 327680 0.2033264171332121 0.08595403749495745 2.3655249137673184
4 8 655360 0.3414627071470022 0.16487091593444347 2.071091224378081
4 16 81920 0.10742516238242387 0.042067520692944525 2.553636644444344
4 16 163840 0.1885472908616066 0.09047833736985922 2.0838942927394775
4 16 327680 0.41583062522113323 0.12763215824961663 3.2580395953805965
4 16 655360 0.6695291642099619 0.31783620826900005 2.106522626406703
4 32 81920 0.2205372080206871 0.052820720709860325 4.175202554165798
4 32 163840 0.37144287675619125 0.21308877523988484 1.7431367576168157
4 32 327680 0.7843565810471773 0.20240675285458565 3.8751502604791046
4 32 655360 1.4844757486134768 0.4630093742161989 3.206146206275969
8 1 81920 0.01505862457677722 0.015447900425642728 0.9748007277274179
8 1 163840 0.029027649946510792 0.027772908471524714 1.045178612685544
8 1 327680 0.047875029221177104 0.06874777507036925 0.6963865982887868
8 1 655360 0.09593565836548805 0.16755850054323673 0.5725502320351264
8 2 81920 0.022979279048740864 0.019760716892778873 1.1628767910307012
8 2 163840 0.05285845007747412 0.03784373737871647 1.3967555463272505
8 2 327680 0.10848131235688925 0.10335586238652468 1.0495903169110687
8 2 655360 0.17904787324368954 0.15840508416295052 1.1303164553702323
8 4 81920 0.05264216661453247 0.029419108293950558 1.7893868872074978
8 4 163840 0.10816957913339138 0.055086308531463145 1.9636381891810586
8 4 327680 0.19320416636765003 0.12461800836026668 1.5503711615186704
8 4 655360 0.3308061268180609 0.24863937497138977 1.3304655662689218
8 8 81920 0.1089114747941494 0.03984258733689785 2.733544231784553
8 8 163840 0.19631953909993172 0.07972031682729722 2.462603598593696
8 8 327680 0.38673270866274834 0.157623291015625 2.4535251495568127
8 8 655360 0.6903620846569538 0.31462845765054226 2.1942137396348897
8 16 81920 0.20406129024922848 0.07966551650315523 2.5614757702744124
8 16 163840 0.39057312346994877 0.12091623321175575 3.2301132204966536
8 16 327680 0.7878915425390005 0.18963179178535938 4.154849432793421
8 16 655360 1.2726533748209476 0.41827020794153214 3.04265843145789
8 32 81920 0.38536908477544785 0.1528708918020129 2.5208794181337635
8 32 163840 0.7515280451625586 0.18504913318902255 4.061235155286534
8 32 327680 1.6131566688418388 0.32777754217386246 4.921498459422137
8 32 655360 2.693871960043907 0.8943337928503752 3.012154948834188
16 1 81920 0.027440091595053673 0.03099538739770651 0.8852959713961855
16 1 163840 0.04479141235351562 0.04700812082737684 0.9528441376756707
16 1 327680 0.095824721083045 0.12796953730285168 0.7488088423439946
16 1 655360 0.18739020824432373 0.30201566591858864 0.6204651923415014
16 2 81920 0.05388485845178366 0.03572689574211836 1.5082435048578517
16 2 163840 0.09867109190672636 0.0621853668242693 1.5867252529934044
16 2 327680 0.2020050399005413 0.19557296112179756 1.032888384681858
16 2 655360 0.37183958292007446 0.2994608338922262 1.2416968793117595
16 4 81920 0.0836688831448555 0.038175275176763536 2.1917034718791744
16 4 163840 0.20374874956905842 0.11097289174795151 1.8360227111304368
16 4 327680 0.40299174934625626 0.20699129067361355 1.9469019591829044
16 4 655360 0.710377374663949 0.5170119162648916 1.3740058058932367
16 8 81920 0.2326509917154908 0.07832692489027977 2.970255656549621
16 8 163840 0.4173216260969639 0.14426412526518106 2.8927609364411175
16 8 327680 0.8018447086215019 0.28770354203879833 2.7870519178848654
16 8 655360 1.4318791683763266 0.671545960009098 2.1322132119697774
16 16 81920 0.45764983259141445 0.13128540813922882 3.485915449994828
16 16 163840 0.8111654184758663 0.36955729126930237 2.1949652669273325
16 16 327680 1.58508987352252 0.4265645854175091 3.7159434414159813
16 16 655360 2.7968212086707354 0.9665305428206921 2.893670799588579
16 32 81920 0.8472865391522646 0.3412862531840801 2.482627211753713
16 32 163840 1.687628872692585 0.6019259989261627 2.803714868112224
16 32 327680 3.2749651260674 1.0281316675245762 3.1853557569649666
16 32 655360 5.8219729997217655 1.7289447076618671 3.3673563844589873
32 1 81920 0.05635002925992012 0.06268535014241934 0.8989345857029506
32 1 163840 0.12195611651986837 0.0883874960243702 1.3797892462780328
32 1 327680 0.1844862923026085 0.21953050047159195 0.8403674747076053
32 1 655360 0.40699733421206474 0.62132178992033 0.6550507978550899
32 2 81920 0.10923447106033564 0.06104471273720265 1.7894173985319546
32 2 163840 0.19757945835590363 0.13150552101433277 1.5024423068470978
32 2 327680 0.40631674975156784 0.37534300051629543 1.0825211851364407
32 2 655360 0.7191138342022896 0.7859080005437136 0.9150101967466754
32 4 81920 0.2028769589960575 0.09178374186158181 2.210380127038341
32 4 163840 0.4026929158717394 0.20508212596178055 1.9635690530474894
32 4 327680 0.8033567499369383 0.41006158106029034 1.9591124529630655
32 4 655360 1.4414120838046074 0.9293411653488874 1.5510042356334033
32 8 81920 0.3885430432856083 0.139023070782423 2.7948098189666273
32 8 163840 0.8343936689198017 0.2525592911988497 3.303753605575537
32 8 327680 0.5843485835939646 0.5500991232693195 1.0622605251960693
32 8 655360 2.935807915404439 1.2569554150104523 2.3356500002667366
32 16 81920 0.7925050836056471 0.24211737513542175 3.2732268106011846
32 16 163840 1.5243371687829494 0.5645401645451784 2.7001394489106567
32 16 327680 3.3220148738473654 0.6470516659319401 5.134079778718614
32 16 655360 5.154251830652356 1.8276345822960138 2.8201763528556087
32 32 81920 1.6406458336859941 0.5930387489497662 2.7665069720848314
32 32 163840 3.301391499117017 1.3871493320912123 2.3799827623028644
32 32 327680 7.24149270914495 0.28307391703128815 25.58163176985518
32 32 655360 3.896692292764783 0.7751227915287018 5.027193543205849
